"article_title","lang","chunk_id","total_chunks","narrative_progress","top_label","confidence","sentiment_value","snippet","study_scope","geopolitical_bloc","weighted_sentiment"
"Guerre_israélo-arabe_de_1948-1949","fr",17,107,0.158878504672897,"negative",0.401134580373764,-0.0569445192813873,"Le 2 mai, Shlomo Shamir rencontre deux commandants","Faza regularna (od maja 1948)","Zachód",-0.0569445192813873
"Guerre_israélo-arabe_de_1948-1949","fr",18,107,0.168224299065421,"negative",0.503776848316193,-0.223099112510681,"Golda Meir, plus tard ministre puis Premier Minist","Faza regularna (od maja 1948)","Zachód",-0.223099112510681
"Guerre_israélo-arabe_de_1948-1949","fr",19,107,0.177570093457944,"negative",0.657877624034882,-0.514189794659615,"Dans The Road to Jerusalem de Benny Morris, « à au","Faza regularna (od maja 1948)","Zachód",-0.514189794659615
"Guerre_israélo-arabe_de_1948-1949","fr",20,107,0.186915887850467,"negative",0.502535402774811,-0.258898466825485,"Sur le plan militaire, la particularité du jeune r","Faza regularna (od maja 1948)","Zachód",-0.258898466825485
"Guerre_israélo-arabe_de_1948-1949","fr",21,107,0.196261682242991,"negative",0.533998966217041,-0.306884750723839,"Dès le 13 mai, avant même le début officiel du con","Faza regularna (od maja 1948)","Zachód",-0.306884750723839
"Guerre_israélo-arabe_de_1948-1949","fr",22,107,0.205607476635514,"negative",0.455172061920166,-0.177875161170959,"Les dirigeants du Yichouv préparent aussi la guerr","Faza regularna (od maja 1948)","Zachód",-0.177875161170959
"Guerre_israélo-arabe_de_1948-1949","fr",23,107,0.214953271028037,"negative",0.457044064998627,-0.202657133340836,"=== Fin du mandat britannique === Dès le lendemain","Faza regularna (od maja 1948)","Zachód",-0.202657133340836
"Guerre_israélo-arabe_de_1948-1949","fr",24,107,0.224299065420561,"negative",0.515277624130249,-0.24242240190506,"Au début avril, la Haganah, poussée par la nécessi","Faza regularna (od maja 1948)","Zachód",-0.24242240190506
"Guerre_israélo-arabe_de_1948-1949","fr",25,107,0.233644859813084,"negative",0.568189978599548,-0.372442841529846,"En avril et mai 1948, entre 250 000 et 300 000 Ara","Faza regularna (od maja 1948)","Zachód",-0.372442841529846
"Guerre_israélo-arabe_de_1948-1949","fr",26,107,0.242990654205607,"negative",0.600861549377441,-0.393040254712105,"Les États arabes y sont entraînés malgré eux et le","Faza regularna (od maja 1948)","Zachód",-0.393040254712105
"Guerre_israélo-arabe_de_1948-1949","fr",27,107,0.252336448598131,"negative",0.537664413452148,-0.318591386079788,"Les tout premiers jours de la guerre sont marqués ","Faza regularna (od maja 1948)","Zachód",-0.318591386079788
"Guerre_israélo-arabe_de_1948-1949","fr",28,107,0.261682242990654,"negative",0.437647014856339,-0.237526133656502,"Le 15 mai 1948, jour officiel de la fin du mandat ","Faza regularna (od maja 1948)","Zachód",-0.237526133656502
"Guerre_israélo-arabe_de_1948-1949","fr",29,107,0.271028037383178,"negative",0.448516219854355,-0.190122574567795,"Ils font face à la Haganah et ses 30 000 à 35 000 ","Faza regularna (od maja 1948)","Zachód",-0.190122574567795
"Guerre_israélo-arabe_de_1948-1949","fr",30,107,0.280373831775701,"negative",0.396319061517715,-0.115676671266556,"Toutefois, « à partir du 14 mai, [...] un matériel","Faza regularna (od maja 1948)","Zachód",-0.115676671266556
"Guerre_israélo-arabe_de_1948-1949","fr",31,107,0.289719626168224,"negative",0.45650041103363,-0.22835011780262,"Ce décompte fait ne tient pas compte des volontair","Faza regularna (od maja 1948)","Zachód",-0.22835011780262
"Guerre_israélo-arabe_de_1948-1949","fr",32,107,0.299065420560748,"negative",0.460239470005035,-0.206734955310822,"En juin 1947, David Ben Gourion aurait obtenu du g","Faza regularna (od maja 1948)","Zachód",-0.206734955310822
"Guerre_israélo-arabe_de_1948-1949","fr",33,107,0.308411214953271,"negative",0.501738846302032,-0.266483411192894,"En 1977, un diplomate israélien écrit : « Cinq arm","Faza regularna (od maja 1948)","Zachód",-0.266483411192894
"Guerre_israélo-arabe_de_1948-1949","fr",34,107,0.317757009345794,"negative",0.556500136852264,-0.336285397410393,"Et pour Richard Crossmann de la Commission, citant","Faza regularna (od maja 1948)","Zachód",-0.336285397410393
"Guerre_israélo-arabe_de_1948-1949","fr",35,107,0.327102803738318,"negative",0.463583827018738,-0.197637051343918,"Depuis la fin des années 1980, les « nouveaux hist","Faza regularna (od maja 1948)","Zachód",-0.197637051343918
"Guerre_israélo-arabe_de_1948-1949","fr",36,107,0.336448598130841,"negative",0.467038005590439,-0.202235877513885,"De plus, l’expulsion des villages palestiniens ne ","Faza regularna (od maja 1948)","Zachód",-0.202235877513885
"Guerre_israélo-arabe_de_1948-1949","fr",37,107,0.345794392523364,"negative",0.491873413324356,-0.241757869720459,"Le plan d'invasion n'est discuté qu'entre les 11 e","Faza regularna (od maja 1948)","Zachód",-0.241757869720459
"Guerre_israélo-arabe_de_1948-1949","fr",38,107,0.355140186915888,"negative",0.461003810167313,-0.213495403528214,"Il impose sa position qui consiste en une attaque ","Faza regularna (od maja 1948)","Zachód",-0.213495403528214
"Guerre_israélo-arabe_de_1948-1949","fr",39,107,0.364485981308411,"negative",0.376649588346481,-0.0650514662265778,"Suivant le second plan, émanant du SHAY et qui s'a","Faza regularna (od maja 1948)","Zachód",-0.0650514662265778
"Guerre_israélo-arabe_de_1948-1949","fr",40,107,0.373831775700935,"negative",0.456887811422348,-0.212793156504631,"À partir du 15 mai, et même avant, des forces arab","Faza regularna (od maja 1948)","Zachód",-0.212793156504631
"Guerre_israélo-arabe_de_1948-1949","fr",41,107,0.383177570093458,"neutral",0.377055734395981,-0.126332193613052,"la 1re brigade sous les ordres du colonel Goldie G","Faza regularna (od maja 1948)","Zachód",-0.126332193613052
"Guerre_israélo-arabe_de_1948-1949","fr",42,107,0.392523364485981,"negative",0.488550871610641,-0.261197298765182,"Il faut plusieurs jours à l'état-major israélien p","Faza regularna (od maja 1948)","Zachód",-0.261197298765182
"Guerre_israélo-arabe_de_1948-1949","fr",43,107,0.401869158878505,"negative",0.491705745458603,-0.259919166564941,"La perte de la vieille ville est marquante, car c'","Faza regularna (od maja 1948)","Zachód",-0.259919166564941
"Guerre_israélo-arabe_de_1948-1949","fr",44,107,0.411214953271028,"negative",0.492799401283264,-0.242288142442703,"Entre le 25 mai et le 9 juin, les Israéliens tente","Faza regularna (od maja 1948)","Zachód",-0.242288142442703
"Guerre_israélo-arabe_de_1948-1949","fr",45,107,0.420560747663551,"negative",0.507422149181366,-0.289421811699867,"« Cinq fois pris et repris, le kibboutz finit par ","Faza regularna (od maja 1948)","Zachód",-0.289421811699867
"Guerre_israélo-arabe_de_1948-1949","fr",46,107,0.429906542056075,"negative",0.522441864013672,-0.293434277176857,"L'importance des troupes irakiennes en Jordanie s'","Faza regularna (od maja 1948)","Zachód",-0.293434277176857
"Guerre_israélo-arabe_de_1948-1949","fr",47,107,0.439252336448598,"negative",0.534188807010651,-0.317601084709167,"Plus au sud, les Irakiens, moins fortunés, essuien","Faza regularna (od maja 1948)","Zachód",-0.317601084709167
"Guerre_israélo-arabe_de_1948-1949","fr",48,107,0.448598130841121,"negative",0.47564285993576,-0.208579868078232,"Les Israéliens ont donc un certain avantage dans c","Faza regularna (od maja 1948)","Zachód",-0.208579868078232
"Guerre_israélo-arabe_de_1948-1949","fr",49,107,0.457943925233645,"negative",0.441645532846451,-0.194680780172348,"Le départ de la brigade Yiftah pour le front centr","Faza regularna (od maja 1948)","Zachód",-0.194680780172348
"Guerre_israélo-arabe_de_1948-1949","fr",50,107,0.467289719626168,"negative",0.45789760351181,-0.21442973613739,"Les FDI ont lancé cinq opérations pour en conquéri","Faza regularna (od maja 1948)","Zachód",-0.21442973613739
"Guerre_israélo-arabe_de_1948-1949","fr",51,107,0.476635514018692,"negative",0.571329474449158,-0.374286293983459,"Les Irakiens vont rester globalement sur la défens","Faza regularna (od maja 1948)","Zachód",-0.374286293983459
"Guerre_israélo-arabe_de_1948-1949","fr",52,107,0.485981308411215,"negative",0.700252771377563,-0.565866589546204,"Israël est très menacée par l'attaque menée par la","Faza regularna (od maja 1948)","Zachód",-0.565866589546204
"Guerre_israélo-arabe_de_1948-1949","fr",53,107,0.495327102803738,"negative",0.534049510955811,-0.324867948889732,"Le troisième axe d'attaque des Égyptiens porte sur","Faza regularna (od maja 1948)","Zachód",-0.324867948889732
"Guerre_israélo-arabe_de_1948-1949","fr",54,107,0.504672897196262,"negative",0.453681260347366,-0.223382413387299,"==== Plaine côtière ==== Après avoir mis la commun","Faza regularna (od maja 1948)","Zachód",-0.223382413387299
"Guerre_israélo-arabe_de_1948-1949","fr",55,107,0.514018691588785,"negative",0.457179635763168,-0.196723788976669,"Les Libanais n'entrant finalement pas en Palestine","Faza regularna (od maja 1948)","Zachód",-0.196723788976669
"Guerre_israélo-arabe_de_1948-1949","fr",56,107,0.523364485981308,"negative",0.580202341079712,-0.401023715734482,"Avec la prise de Haïfa par Israël et le départ des","Faza regularna (od maja 1948)","Zachód",-0.401023715734482
"Guerre_israélo-arabe_de_1948-1949","fr",57,107,0.532710280373832,"negative",0.401078402996063,-0.14629253745079,"Cette thèse a suscité un vif débat entre historien","Faza regularna (od maja 1948)","Zachód",-0.14629253745079
"Guerre_israélo-arabe_de_1948-1949","fr",58,107,0.542056074766355,"negative",0.445312350988388,-0.189887344837189,"Leur volonté d’autonomie transparaît également dan","Faza regularna (od maja 1948)","Zachód",-0.189887344837189
"Guerre_israélo-arabe_de_1948-1949","fr",59,107,0.551401869158878,"negative",0.68508917093277,-0.571972250938416,"Ils sont souvent des anciens combattants anglais o","Faza regularna (od maja 1948)","Zachód",-0.571972250938416
"Guerre_israélo-arabe_de_1948-1949","fr",60,107,0.560747663551402,"negative",0.468989074230194,-0.25538794696331,"Les pertes palestiniennes ne sont pas connues. Les","Faza regularna (od maja 1948)","Zachód",-0.25538794696331
"Guerre_israélo-arabe_de_1948-1949","fr",61,107,0.570093457943925,"negative",0.508647382259369,-0.257257908582687,"Entre le 15 mai et le 11 juin, les troupes israéli","Faza regularna (od maja 1948)","Zachód",-0.257257908582687
"Guerre_israélo-arabe_de_1948-1949","fr",62,107,0.579439252336449,"negative",0.543138921260834,-0.321379035711288,"Dans cette période d’un peu moins d’un mois, les I","Faza regularna (od maja 1948)","Zachód",-0.321379035711288
"Guerre_israélo-arabe_de_1948-1949","fr",63,107,0.588785046728972,"negative",0.523010671138763,-0.286350905895233,"Les autres États arabes refusent dans un premier t","Faza regularna (od maja 1948)","Zachód",-0.286350905895233
"Guerre_israélo-arabe_de_1948-1949","fr",64,107,0.598130841121495,"negative",0.49370414018631,-0.219866782426834,"Les forces arabes, elles, sont dépendantes de leur","Faza regularna (od maja 1948)","Zachód",-0.219866782426834
"Guerre_israélo-arabe_de_1948-1949","fr",65,107,0.607476635514019,"negative",0.485194087028503,-0.234863519668579,"Ces unités sont également dissoutes pendant la trê","Faza regularna (od maja 1948)","Zachód",-0.234863519668579
"Guerre_israélo-arabe_de_1948-1949","fr",66,107,0.616822429906542,"negative",0.423673689365387,-0.140437752008438,"À la fin de la trêve, Folke Bernadotte présente un","Faza regularna (od maja 1948)","Zachód",-0.140437752008438
"Guerre_israélo-arabe_de_1948-1949","fr",67,107,0.626168224299065,"negative",0.468199253082275,-0.197930663824081,"Enfin l'opération Kedem, qui se voit attribuer le ","Faza regularna (od maja 1948)","Zachód",-0.197930663824081
"Guerre_israélo-arabe_de_1948-1949","fr",68,107,0.635514018691589,"negative",0.565818309783936,-0.371064648032188,"Le 18 juillet, la brigade Yiftach mène une seconde","Faza regularna (od maja 1948)","Zachód",-0.371064648032188
"Guerre_israélo-arabe_de_1948-1949","fr",69,107,0.644859813084112,"negative",0.407237589359283,-0.113740712404251,"L'opération est dirigée par Haïm Laskov qui dispos","Faza regularna (od maja 1948)","Zachód",-0.113740712404251
"Guerre_israélo-arabe_de_1948-1949","fr",70,107,0.654205607476635,"negative",0.625251948833466,-0.441022098064423,"L'incident remonte jusqu'à Ben Gourion qui interdi","Faza regularna (od maja 1948)","Zachód",-0.441022098064423
"Guerre_israélo-arabe_de_1948-1949","fr",71,107,0.663551401869159,"negative",0.458496361970901,-0.204953342676163,"Le plan d'attaque prévoit que les forces de l'Irgo","Faza regularna (od maja 1948)","Zachód",-0.204953342676163
"Guerre_israélo-arabe_de_1948-1949","fr",72,107,0.672897196261682,"negative",0.542385935783386,-0.319564178586006,"Le « 15 juillet, le Conseil de Sécurité condamne e","Faza regularna (od maja 1948)","Zachód",-0.319564178586006
"Guerre_israélo-arabe_de_1948-1949","fr",73,107,0.682242990654206,"negative",0.756391525268555,-0.654606647789478,"C'est la fin de l'hypothèse d'un État autonome pal","Faza regularna (od maja 1948)","Zachód",-0.654606647789478
"Guerre_israélo-arabe_de_1948-1949","fr",74,107,0.691588785046729,"negative",0.515181660652161,-0.289619445800781,"Le 1er août, Israël Eldad, un des trois dirigeants","Faza regularna (od maja 1948)","Zachód",-0.289619445800781
"Guerre_israélo-arabe_de_1948-1949","fr",75,107,0.700934579439252,"negative",0.503336071968079,-0.263206169009209,"On sait aujourd'hui que « le meurtre a été planifi","Faza regularna (od maja 1948)","Zachód",-0.263206169009209
"Guerre_israélo-arabe_de_1948-1949","fr",76,107,0.710280373831776,"negative",0.601780712604523,-0.409201294183731,"Après quoi vous serez amnistiés ». » De fait, Yali","Faza regularna (od maja 1948)","Zachód",-0.409201294183731
"Guerre_israélo-arabe_de_1948-1949","fr",77,107,0.719626168224299,"negative",0.60433703660965,-0.415865108370781,"Pendant la seconde trêve, à l'inverse, la demi-dou","Faza regularna (od maja 1948)","Zachód",-0.415865108370781
"Guerre_israélo-arabe_de_1948-1949","fr",78,107,0.728971962616822,"negative",0.472141087055206,-0.203497797250748,"Selon les journalistes Alain Gresh et Dominique Vi","Faza regularna (od maja 1948)","Zachód",-0.203497797250748
"Guerre_israélo-arabe_de_1948-1949","fr",79,107,0.738317757009346,"negative",0.477179139852524,-0.23244720697403,"Les brigades Harel et Oded renforceront de plus le","Faza regularna (od maja 1948)","Zachód",-0.23244720697403
"Guerre_israélo-arabe_de_1948-1949","fr",80,107,0.747663551401869,"negative",0.52586168050766,-0.272494822740555,"Jusqu’alors, elle tenait la Samarie (Nord de la Ci","Faza regularna (od maja 1948)","Zachód",-0.272494822740555
"Guerre_israélo-arabe_de_1948-1949","fr",81,107,0.757009345794392,"negative",0.449025690555573,-0.141335815191269,"Profitant du cessez-le feu qui est maintenu avec l","Faza regularna (od maja 1948)","Zachód",-0.141335815191269
"Guerre_israélo-arabe_de_1948-1949","fr",82,107,0.766355140186916,"negative",0.599023163318634,-0.407717019319534,"En outre, l’armée israélienne franchit la frontièr","Faza regularna (od maja 1948)","Zachód",-0.407717019319534
"Guerre_israélo-arabe_de_1948-1949","fr",83,107,0.775700934579439,"negative",0.736355423927307,-0.627152793109417,"Diversion, dans le but de cacher, plus au Sud, l’e","Faza regularna (od maja 1948)","Zachód",-0.627152793109417
"Guerre_israélo-arabe_de_1948-1949","fr",84,107,0.785046728971963,"negative",0.550520479679108,-0.341778948903084,"Une brigade est encerclée dans la poche de Falouja","Faza regularna (od maja 1948)","Zachód",-0.341778948903084
"Guerre_israélo-arabe_de_1948-1949","fr",85,107,0.794392523364486,"negative",0.449462503194809,-0.182750761508942,"Après avoir tenté d’obtenir sans succès des Jordan","Faza regularna (od maja 1948)","Zachód",-0.182750761508942
"Guerre_israélo-arabe_de_1948-1949","fr",86,107,0.803738317757009,"negative",0.458502411842346,-0.230266749858856,"Le royaume hachémite de Jordanie préfère donc cont","Faza regularna (od maja 1948)","Zachód",-0.230266749858856
"Guerre_israélo-arabe_de_1948-1949","fr",87,107,0.813084112149533,"negative",0.507722437381744,-0.272416055202484,"Depuis la seconde trêve du 18 juillet 1948, les af","Faza regularna (od maja 1948)","Zachód",-0.272416055202484
"Guerre_israélo-arabe_de_1948-1949","fr",88,107,0.822429906542056,"negative",0.586358249187469,-0.389153584837914,"Elles se transforment en négociations officielles ","Faza regularna (od maja 1948)","Zachód",-0.389153584837914
"Guerre_israélo-arabe_de_1948-1949","fr",89,107,0.831775700934579,"negative",0.45763885974884,-0.191424310207367,"« [La zone] comprend Wadi ar'ara (Ara aujourd’hui)","Faza regularna (od maja 1948)","Zachód",-0.191424310207367
"Guerre_israélo-arabe_de_1948-1949","fr",90,107,0.841121495327103,"negative",0.69778847694397,-0.562016904354095,"Le transfert d’autorité se déroule calmement, pres","Faza regularna (od maja 1948)","Zachód",-0.562016904354095
"Guerre_israélo-arabe_de_1948-1949","fr",91,107,0.850467289719626,"negative",0.594780266284943,-0.41136409342289,"Parmi les pertes dans le camp arabe, il y a eu des","Faza regularna (od maja 1948)","Zachód",-0.41136409342289
"Guerre_israélo-arabe_de_1948-1949","fr",92,107,0.85981308411215,"negative",0.423072725534439,-0.15314906835556,"Le Gardien de la propriété des absents, chargé de ","Faza regularna (od maja 1948)","Zachód",-0.15314906835556
"Guerre_israélo-arabe_de_1948-1949","fr",93,107,0.869158878504673,"negative",0.525493204593658,-0.336594715714455,"Cette dernière estimation comptabilise les biens p","Faza regularna (od maja 1948)","Zachód",-0.336594715714455
"Guerre_israélo-arabe_de_1948-1949","fr",94,107,0.878504672897196,"negative",0.604921042919159,-0.437611699104309,"Sur le plan politique, les États arabes ont été éb","Faza regularna (od maja 1948)","Zachód",-0.437611699104309
"Guerre_israélo-arabe_de_1948-1949","fr",95,107,0.88785046728972,"negative",0.47463184595108,-0.196538895368576,"La Turquie a été l’un des premiers pays à reconnaî","Faza regularna (od maja 1948)","Zachód",-0.196538895368576
"Guerre_israélo-arabe_de_1948-1949","fr",96,107,0.897196261682243,"negative",0.486709624528885,-0.273310139775276,"Elle doit faire face au début des années 1950 à la","Faza regularna (od maja 1948)","Zachód",-0.273310139775276
"Guerre_israélo-arabe_de_1948-1949","fr",97,107,0.906542056074766,"negative",0.463228613138199,-0.245622292160988,"Tant la partie arabe que la partie israélienne ont","Faza regularna (od maja 1948)","Zachód",-0.245622292160988
"Guerre_israélo-arabe_de_1948-1949","fr",98,107,0.91588785046729,"negative",0.519380033016205,-0.329667031764984,"Si on ajoute les morts de la période de guerre civ","Faza regularna (od maja 1948)","Zachód",-0.329667031764984
"Guerre_israélo-arabe_de_1948-1949","fr",99,107,0.925233644859813,"negative",0.556624233722687,-0.383902207016945,"Sur le plan démographique, le peuplement de la rég","Faza regularna (od maja 1948)","Zachód",-0.383902207016945
"Guerre_israélo-arabe_de_1948-1949","fr",100,107,0.934579439252336,"negative",0.844995975494385,-0.786849539726973,"Ces Arabes israéliens n'ont pas obligation de serv","Faza regularna (od maja 1948)","Zachód",-0.786849539726973
"Guerre_israélo-arabe_de_1948-1949","fr",101,107,0.94392523364486,"negative",0.579668521881104,-0.39095476269722,"À la suite de l’annexion de la Cisjordanie par les","Faza regularna (od maja 1948)","Zachód",-0.39095476269722
"Guerre_israélo-arabe_de_1948-1949","fr",102,107,0.953271028037383,"negative",0.594355285167694,-0.459225997328758,"la proportion entre les Palestiniens ayant fui vol","Faza regularna (od maja 1948)","Zachód",-0.459225997328758
"Guerre_israélo-arabe_de_1948-1949","fr",103,107,0.962616822429907,"neutral",0.572073876857758,-0.119232475757599,"(fr) Antoine Germa, Benjamin Lellouch et Évelyne P","Faza regularna (od maja 1948)","Zachód",-0.119232475757599
"Guerre_israélo-arabe_de_1948-1949","fr",104,107,0.97196261682243,"neutral",0.476261615753174,-0.197938203811646,"Ilan Pappé, La guerre de 1948 en Palestine, La fab","Faza regularna (od maja 1948)","Zachód",-0.197938203811646
"Guerre_israélo-arabe_de_1948-1949","fr",105,107,0.981308411214953,"neutral",0.542581617832184,-0.134360179305077,"10-37. (en) Walid Khalidi, Plan Dalet: The Zionist","Faza regularna (od maja 1948)","Zachód",-0.134360179305077
"Guerre_israélo-arabe_de_1948-1949","fr",106,107,0.990654205607477,"neutral",0.518686652183533,-0.131381675601006,"(en) Ahron Bregman, Israel's Wars: À History Since","Faza regularna (od maja 1948)","Zachód",-0.131381675601006
"Guerre_israélo-arabe_de_1948-1949","fr",107,107,1,"neutral",0.558715403079987,-0.186622008681297,"(fr) Yitzhak Rabin, Mémoires, Buchet/Chastel, 1980","Faza regularna (od maja 1948)","Zachód",-0.186622008681297
"1948年阿拉伯-以色列戰爭","zh",2,11,0.181818181818182,"neutral",0.712000846862793,-0.133429907262325,"=== 戰爭參與方 === Dunkelman, Ben (1976) Dual Allegianc","Faza regularna (od maja 1948)","Blok Wschodni/Inne",-0.133429907262325
"1948年阿拉伯-以色列戰爭","zh",3,11,0.272727272727273,"neutral",0.639561414718628,-0.151176862418652,"Scars of War, Wounds of Peace: The Israeli-Arab Tr","Faza regularna (od maja 1948)","Blok Wschodni/Inne",-0.151176862418652
"1948年阿拉伯-以色列戰爭","zh",4,11,0.363636363636364,"neutral",0.652439951896667,-0.147060006856918,"O Jerusalem!, Pan Books. ISBN 978-0-330-23514-3 El","Faza regularna (od maja 1948)","Blok Wschodni/Inne",-0.147060006856918
"1948年阿拉伯-以色列戰爭","zh",5,11,0.454545454545455,"neutral",0.699829161167145,-0.119545340538025,"Gilbert, Martin (1998). Israel: A History 互联网档案馆的存","Faza regularna (od maja 1948)","Blok Wschodni/Inne",-0.119545340538025
"1948年阿拉伯-以色列戰爭","zh",6,11,0.545454545454545,"neutral",0.632956683635712,-0.203397244215012,"The Birth of Israel, 1945–1949: Ben-Gurion and His","Faza regularna (od maja 1948)","Blok Wschodni/Inne",-0.203397244215012
"1948年阿拉伯-以色列戰爭","zh",7,11,0.636363636363636,"neutral",0.533242523670197,-0.246021367609501,"Krämer, Gudrun, A History of Palestine: From the O","Faza regularna (od maja 1948)","Blok Wschodni/Inne",-0.246021367609501
"1948年阿拉伯-以色列戰爭","zh",8,11,0.727272727272727,"neutral",0.747102677822113,-0.122198894619942,"Masalha, Nur (1992). Expulsion of the Palestinians","Faza regularna (od maja 1948)","Blok Wschodni/Inne",-0.122198894619942
"1948年阿拉伯-以色列戰爭","zh",9,11,0.818181818181818,"neutral",0.663902044296265,-0.138519860804081,"Pappe, Ilan (2006), The Ethnic Cleansing of Palest","Faza regularna (od maja 1948)","Blok Wschodni/Inne",-0.138519860804081
"1948年阿拉伯-以色列戰爭","zh",10,11,0.909090909090909,"neutral",0.618682384490967,-0.16937530785799,"Militarization and State Power in the Arab-Israeli","Faza regularna (od maja 1948)","Blok Wschodni/Inne",-0.16937530785799
"1948年阿拉伯-以色列戰爭","zh",11,11,1,"neutral",0.77193683385849,-0.12771875411272,"Citation from The Encyclopedia of World History 6t","Faza regularna (od maja 1948)","Blok Wschodni/Inne",-0.12771875411272
"1948 Arap-İsrail Savaşı","tr",1,5,0.2,"neutral",0.607641696929932,-0.172511801123619,"1948 Arap-İsrail Savaşı veya Birinci Arap-İsrail S","Faza regularna (od maja 1948)","Bliski Wschód (Inne)",-0.172511801123619
"1948 Arap-İsrail Savaşı","tr",2,5,0.4,"neutral",0.589226603507996,-0.127530351281166,"Aynı mesajda, Arap hükûmetlerinin, Londra Konferan","Faza regularna (od maja 1948)","Bliski Wschód (Inne)",-0.127530351281166
"1948 Arap-İsrail Savaşı","tr",3,5,0.6,"negative",0.861214578151703,-0.840115111321211,"700,000 Filistinli, evlerini terk etmek zorunda ka","Faza regularna (od maja 1948)","Bliski Wschód (Inne)",-0.840115111321211
"1948 Arap-İsrail Savaşı","tr",4,5,0.8,"negative",0.568972587585449,-0.489487081766129,"1948 yılının ortalarında, Arap ülkelerindeki Yahud","Faza regularna (od maja 1948)","Bliski Wschód (Inne)",-0.489487081766129
"1948 Arap-İsrail Savaşı","tr",5,5,1,"neutral",0.637925863265991,-0.166012950241566,"1948 savaşı sonrasında savaşa katılan Arap ülkeler","Faza regularna (od maja 1948)","Bliski Wschód (Inne)",-0.166012950241566
"حرب_1948","ar",1,24,0.0416666666666667,"negative",0.795806407928467,-0.754451733082533,"الحرب العربية الإسرائيلية عام 1948 وتسمى أيضًا بحر","Faza regularna (od maja 1948)","Państwa Arabskie",-0.754451733082533
"حرب_1948","ar",2,24,0.0833333333333333,"negative",0.717997670173645,-0.646071016788483,"خلال الحرب، خططت بريطانيا سرًا لغزو أردني كامل للض","Faza regularna (od maja 1948)","Państwa Arabskie",-0.646071016788483
"حرب_1948","ar",3,24,0.125,"negative",0.722515165805817,-0.665392644703388,"في 15 مايو 1948، تحولت الحرب الأهلية إلى صراع بين ","Faza regularna (od maja 1948)","Państwa Arabskie",-0.665392644703388
"حرب_1948","ar",4,24,0.166666666666667,"negative",0.466725617647171,-0.297172859311104,"في مؤتمر أريحا في 1 ديسمبر 1948، دعا 2000 مندوب فل","Faza regularna (od maja 1948)","Państwa Arabskie",-0.297172859311104
"حرب_1948","ar",5,24,0.208333333333333,"neutral",0.426956176757812,-0.126873701810837,"ومع تصاعد التوترات امتنع البريطانيون عن التدخل الم","Faza regularna (od maja 1948)","Państwa Arabskie",-0.126873701810837
"حرب_1948","ar",6,24,0.25,"negative",0.830630421638489,-0.793667506426573,"كان الوضع أكثر خطورة بالنسبة لأولئك الذين يقيمون ف","Faza regularna (od maja 1948)","Państwa Arabskie",-0.793667506426573
"حرب_1948","ar",7,24,0.291666666666667,"negative",0.76322078704834,-0.70370763912797,"أعاد ديفيد بن غوريون تنظيم الهاغاناه وجعل التجنيد ","Faza regularna (od maja 1948)","Państwa Arabskie",-0.70370763912797
"حرب_1948","ar",8,24,0.333333333333333,"negative",0.781487047672272,-0.730297408998013,"تصرف الجانبان العربي واليهودي بشكل عدواني في تحدٍ ","Faza regularna (od maja 1948)","Państwa Arabskie",-0.730297408998013
"حرب_1948","ar",9,24,0.375,"negative",0.662824869155884,-0.569426029920578,"وفي إطار إنشاء الاستمرارية الإقليمية اليهودية التي","Faza regularna (od maja 1948)","Państwa Arabskie",-0.569426029920578
"حرب_1948","ar",10,24,0.416666666666667,"negative",0.628983974456787,-0.528442330658436,"تصاعدت حدّة القتال بعد قرار التقسيم في بداية عام 1","Faza regularna (od maja 1948)","Państwa Arabskie",-0.528442330658436
"حرب_1948","ar",11,24,0.458333333333333,"negative",0.71023827791214,-0.639606237411499,"قرّرت الحكومة البريطانية إنهاء الانتداب البريطاني ","Faza regularna (od maja 1948)","Państwa Arabskie",-0.639606237411499
"حرب_1948","ar",12,24,0.5,"neutral",0.413340598344803,-0.150140836834908,"شكّلت المملكة المصرية أكثرية القوات العربية عددا ح","Faza regularna (od maja 1948)","Państwa Arabskie",-0.150140836834908
"حرب_1948","ar",13,24,0.541666666666667,"neutral",0.525010526180267,-0.0665225237607956,"و4 عربات مدرعة و4 دبابات خفيفة 7 طن ومجموعة مستشفى","Faza regularna (od maja 1948)","Państwa Arabskie",-0.0665225237607956
"حرب_1948","ar",14,24,0.583333333333333,"negative",0.803845167160034,-0.758052710443735,"كذلك شارك جيش الجهاد المقدس وجيش الإنقاذ بالحرب حي","Faza regularna (od maja 1948)","Państwa Arabskie",-0.758052710443735
"حرب_1948","ar",15,24,0.625,"neutral",0.46231997013092,-0.0460812896490097,"فوج اليرموك الأول: وتكوّن من ثلاث سرايا بمجموع 500","Faza regularna (od maja 1948)","Państwa Arabskie",-0.0460812896490097
"حرب_1948","ar",16,24,0.666666666666667,"negative",0.49146893620491,-0.333984479308128,"حينما اندلعت الحرب في فلسطين ارتفعت أعداد الهاجانا","Faza regularna (od maja 1948)","Państwa Arabskie",-0.333984479308128
"حرب_1948","ar",17,24,0.708333333333333,"negative",0.595170438289642,-0.486932948231697,"وقد رافق الجيش العربي فريق من الصحفيين الأجانب من ","Faza regularna (od maja 1948)","Państwa Arabskie",-0.486932948231697
